REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/04/14 16:00:00,7073.98,104.70,TRADE
NSW1,2019/04/14 16:30:00,7263.61,99.77,TRADE
NSW1,2019/04/14 17:00:00,7468.72,100.78,TRADE
NSW1,2019/04/14 17:30:00,7682.49,137.39,TRADE
NSW1,2019/04/14 18:00:00,8002.31,109.06,TRADE
NSW1,2019/04/14 18:30:00,8222.61,143.56,TRADE
NSW1,2019/04/14 19:00:00,8034.55,99.98,TRADE
NSW1,2019/04/14 19:30:00,7811.9,92.52,TRADE
NSW1,2019/04/14 20:00:00,7648.38,96.46,TRADE
NSW1,2019/04/14 20:30:00,7534.98,97.02,TRADE
NSW1,2019/04/14 21:00:00,7434.71,93.98,TRADE
NSW1,2019/04/14 21:30:00,7319.82,95.57,TRADE
NSW1,2019/04/14 22:00:00,7233.27,96.02,TRADE
NSW1,2019/04/14 22:30:00,7160.4,89.73,TRADE
NSW1,2019/04/14 23:00:00,7019.45,89.56,TRADE
NSW1,2019/04/14 23:30:00,6971.86,78.02,TRADE
NSW1,2019/04/15 00:00:00,6859.71,67.48,TRADE
NSW1,2019/04/15 00:30:00,6719.18,71.07,TRADE
NSW1,2019/04/15 01:00:00,6536.73,68.02,TRADE
NSW1,2019/04/15 01:30:00,6438.63,87.03,TRADE
NSW1,2019/04/15 02:00:00,6299.35,89.15,TRADE
NSW1,2019/04/15 02:30:00,6070.37,93.35,TRADE
NSW1,2019/04/15 03:00:00,5982.48,101.13,TRADE
NSW1,2019/04/15 03:30:00,5889.41,100.28,TRADE
NSW1,2019/04/15 04:00:00,5886.15,98.52,TRADE
NSW1,2019/04/15 04:30:00,5906.1,89.01,TRADE
NSW1,2019/04/15 05:00:00,6026.43,79.40,TRADE
NSW1,2019/04/15 05:30:00,6293.53,81.94,TRADE
NSW1,2019/04/15 06:00:00,6563.39,88.64,TRADE
NSW1,2019/04/15 06:30:00,7007.01,106.07,TRADE
NSW1,2019/04/15 07:00:00,7411.95,107.47,TRADE
NSW1,2019/04/15 07:30:00,7521.62,96.85,TRADE
NSW1,2019/04/15 08:00:00,7641.87,102.26,TRADE
NSW1,2019/04/15 08:30:00,7644.79,93.03,TRADE
NSW1,2019/04/15 09:00:00,7607.54,98.77,TRADE
NSW1,2019/04/15 09:30:00,7626.12,99.01,TRADE
NSW1,2019/04/15 10:00:00,7533.79,101.09,TRADE
NSW1,2019/04/15 10:30:00,7555.77,113.23,TRADE
NSW1,2019/04/15 11:00:00,7552.16,115.58,TRADE
NSW1,2019/04/15 11:30:00,7502.05,108.47,TRADE
NSW1,2019/04/15 12:00:00,7456.14,103.19,TRADE
NSW1,2019/04/15 12:30:00,7474.86,114.14,TRADE
NSW1,2019/04/15 13:00:00,7514.74,116.57,TRADE
NSW1,2019/04/15 13:30:00,7573.68,104.99,TRADE
NSW1,2019/04/15 14:00:00,7671.57,115.40,TRADE
NSW1,2019/04/15 14:30:00,7702.46,110.73,TRADE
NSW1,2019/04/15 15:00:00,7731.39,100.36,TRADE
NSW1,2019/04/15 15:30:00,7845.99,108.43,TRADE
NSW1,2019/04/15 16:00:00,7989.77,130.66,TRADE
NSW1,2019/04/15 16:30:00,8126.24,105.32,TRADE
NSW1,2019/04/15 17:00:00,8321.81,108.08,TRADE
NSW1,2019/04/15 17:30:00,8482.3,140.11,TRADE
NSW1,2019/04/15 18:00:00,8796.52,125.80,TRADE
NSW1,2019/04/15 18:30:00,8879.23,120.05,TRADE
NSW1,2019/04/15 19:00:00,8695.5,99.08,TRADE
NSW1,2019/04/15 19:30:00,8389.32,93.63,TRADE
NSW1,2019/04/15 20:00:00,8230.49,106.43,TRADE
NSW1,2019/04/15 20:30:00,8042.82,103.06,TRADE
NSW1,2019/04/15 21:00:00,7865.49,97.82,TRADE
NSW1,2019/04/15 21:30:00,7644.57,94.26,TRADE
NSW1,2019/04/15 22:00:00,7472.92,89.98,TRADE
NSW1,2019/04/15 22:30:00,7591.17,100.48,TRADE
NSW1,2019/04/15 23:00:00,7514.91,97.01,TRADE
NSW1,2019/04/15 23:30:00,7444.51,95.64,TRADE
NSW1,2019/04/16 00:00:00,7368.4,95.69,TRADE
NSW1,2019/04/16 00:30:00,7197.92,89.11,TRADE
NSW1,2019/04/16 01:00:00,7054.65,79.08,TRADE
NSW1,2019/04/16 01:30:00,6868.19,83.29,TRADE
NSW1,2019/04/16 02:00:00,6652,90.18,TRADE
NSW1,2019/04/16 02:30:00,6385.46,85.98,TRADE
NSW1,2019/04/16 03:00:00,6183.16,81.32,TRADE
NSW1,2019/04/16 03:30:00,6064.52,61.63,TRADE
NSW1,2019/04/16 04:00:00,6008.14,55.35,TRADE
NSW1,2019/04/16 04:30:00,6088.77,55.78,TRADE
NSW1,2019/04/16 05:00:00,6165.54,58.41,TRADE
NSW1,2019/04/16 05:30:00,6443.32,73.63,TRADE
NSW1,2019/04/16 06:00:00,6729.59,84.81,TRADE
NSW1,2019/04/16 06:30:00,7185.36,96.19,TRADE
NSW1,2019/04/16 07:00:00,7524.12,100.28,TRADE
NSW1,2019/04/16 07:30:00,7607.77,97.83,TRADE
NSW1,2019/04/16 08:00:00,7691.88,97.81,TRADE
NSW1,2019/04/16 08:30:00,7783.37,96.81,TRADE
NSW1,2019/04/16 09:00:00,7781.93,97.84,TRADE
NSW1,2019/04/16 09:30:00,7809.77,106.76,TRADE
NSW1,2019/04/16 10:00:00,7768.26,97.13,TRADE
NSW1,2019/04/16 10:30:00,7768.16,100.24,TRADE
NSW1,2019/04/16 11:00:00,7743.81,98.58,TRADE
NSW1,2019/04/16 11:30:00,7742.22,95.11,TRADE
NSW1,2019/04/16 12:00:00,7671.74,97.70,TRADE
NSW1,2019/04/16 12:30:00,7649.85,98.11,TRADE
NSW1,2019/04/16 13:00:00,7609.63,100.89,TRADE
NSW1,2019/04/16 13:30:00,7644,102.81,TRADE
NSW1,2019/04/16 14:00:00,7698.94,105.17,TRADE
NSW1,2019/04/16 14:30:00,7793.9,113.06,TRADE
NSW1,2019/04/16 15:00:00,7874.01,108.62,TRADE
NSW1,2019/04/16 15:30:00,7932.21,111.42,TRADE
NSW1,2019/04/16 16:00:00,8058.12,103.45,TRADE
NSW1,2019/04/16 16:30:00,8154.51,109.05,TRADE
NSW1,2019/04/16 17:00:00,8345.71,117.98,TRADE
NSW1,2019/04/16 17:30:00,8508.13,113.53,TRADE
NSW1,2019/04/16 18:00:00,8796.66,139.03,TRADE
NSW1,2019/04/16 18:30:00,8964.21,115.15,TRADE
NSW1,2019/04/16 19:00:00,8799.49,114.58,TRADE
NSW1,2019/04/16 19:30:00,8545.31,96.37,TRADE
NSW1,2019/04/16 20:00:00,8363.7,92,TRADE
NSW1,2019/04/16 20:30:00,8192.27,94.98,TRADE
NSW1,2019/04/16 21:00:00,8028.59,80.52,TRADE
NSW1,2019/04/16 21:30:00,7839.28,78.50,TRADE
NSW1,2019/04/16 22:00:00,7673.51,87.09,TRADE
NSW1,2019/04/16 22:30:00,7709.99,80.37,TRADE
NSW1,2019/04/16 23:00:00,7547.7,64.56,TRADE
NSW1,2019/04/16 23:30:00,7473.32,73.59,TRADE
NSW1,2019/04/17 00:00:00,7416.93,71.65,TRADE
NSW1,2019/04/17 00:30:00,7276.87,78.12,TRADE
NSW1,2019/04/17 01:00:00,7166.6,85.65,TRADE
NSW1,2019/04/17 01:30:00,6908.91,71.30,TRADE
NSW1,2019/04/17 02:00:00,6674.85,89.23,TRADE
NSW1,2019/04/17 02:30:00,6389.16,82.88,TRADE
NSW1,2019/04/17 03:00:00,6239.45,60.01,TRADE
NSW1,2019/04/17 03:30:00,6151.57,45.33,TRADE
NSW1,2019/04/17 04:00:00,6084.61,58.15,TRADE
NSW1,2019/04/17 04:30:00,6114.04,52.41,TRADE
NSW1,2019/04/17 05:00:00,6207.84,55.06,TRADE
NSW1,2019/04/17 05:30:00,6486.3,69.26,TRADE
NSW1,2019/04/17 06:00:00,6815.5,73.94,TRADE
NSW1,2019/04/17 06:30:00,7286.19,96.83,TRADE
NSW1,2019/04/17 07:00:00,7598.02,100.01,TRADE
NSW1,2019/04/17 07:30:00,7724.39,87.13,TRADE
NSW1,2019/04/17 08:00:00,7841.71,91.32,TRADE
NSW1,2019/04/17 08:30:00,7830.75,92,TRADE
NSW1,2019/04/17 09:00:00,7809.69,94.08,TRADE
NSW1,2019/04/17 09:30:00,7781.47,98,TRADE
NSW1,2019/04/17 10:00:00,7717.39,88.99,TRADE
NSW1,2019/04/17 10:30:00,7760.03,98.77,TRADE
NSW1,2019/04/17 11:00:00,7795.76,99.87,TRADE
NSW1,2019/04/17 11:30:00,7765.73,101.93,TRADE
NSW1,2019/04/17 12:00:00,7772.35,114.25,TRADE
NSW1,2019/04/17 12:30:00,7740.84,101.80,TRADE
NSW1,2019/04/17 13:00:00,7769.7,104.44,TRADE
NSW1,2019/04/17 13:30:00,7731.49,107.43,TRADE
NSW1,2019/04/17 14:00:00,7818.18,116.32,TRADE
NSW1,2019/04/17 14:30:00,7926.76,103.69,TRADE
NSW1,2019/04/17 15:00:00,7999.15,138.24,TRADE
NSW1,2019/04/17 15:30:00,8119.48,116.95,TRADE
NSW1,2019/04/17 16:00:00,8266.41,107.98,TRADE
NSW1,2019/04/17 16:30:00,8352.8,119.38,TRADE
NSW1,2019/04/17 17:00:00,8545.66,108.88,TRADE
NSW1,2019/04/17 17:30:00,8694.49,107.92,TRADE
NSW1,2019/04/17 18:00:00,8922.65,122.29,TRADE
NSW1,2019/04/17 18:30:00,9050.86,109.27,TRADE
NSW1,2019/04/17 19:00:00,8911.49,102.89,TRADE
NSW1,2019/04/17 19:30:00,8637.32,98.52,TRADE
NSW1,2019/04/17 20:00:00,8415.56,103.95,TRADE
NSW1,2019/04/17 20:30:00,8277.1,105.96,TRADE
NSW1,2019/04/17 21:00:00,8136.22,99.32,TRADE
NSW1,2019/04/17 21:30:00,7974.59,97.48,TRADE
NSW1,2019/04/17 22:00:00,7804.18,82.95,TRADE
NSW1,2019/04/17 22:30:00,7867.21,84.97,TRADE
NSW1,2019/04/17 23:00:00,7665.27,76.79,TRADE
NSW1,2019/04/17 23:30:00,7616.86,85.86,TRADE
NSW1,2019/04/18 00:00:00,7601.62,81.84,TRADE
NSW1,2019/04/18 00:30:00,7425.66,80.65,TRADE
NSW1,2019/04/18 01:00:00,7180.18,60.52,TRADE
NSW1,2019/04/18 01:30:00,6996.93,55.89,TRADE
NSW1,2019/04/18 02:00:00,6798.75,52.32,TRADE
NSW1,2019/04/18 02:30:00,6459.15,53.39,TRADE
NSW1,2019/04/18 03:00:00,6275.08,59.70,TRADE
NSW1,2019/04/18 03:30:00,6187.86,54.80,TRADE
NSW1,2019/04/18 04:00:00,6158.87,56.55,TRADE
NSW1,2019/04/18 04:30:00,6176.03,53.43,TRADE
NSW1,2019/04/18 05:00:00,6267.3,50.24,TRADE
NSW1,2019/04/18 05:30:00,6527.33,53.63,TRADE
NSW1,2019/04/18 06:00:00,6789.3,59.92,TRADE
NSW1,2019/04/18 06:30:00,7226.25,91.95,TRADE
NSW1,2019/04/18 07:00:00,7532.83,91.71,TRADE
NSW1,2019/04/18 07:30:00,7711.17,96.76,TRADE
NSW1,2019/04/18 08:00:00,7818.25,93.34,TRADE
NSW1,2019/04/18 08:30:00,7831.48,90.36,TRADE
NSW1,2019/04/18 09:00:00,7831.01,95.38,TRADE
NSW1,2019/04/18 09:30:00,7781.58,93.17,TRADE
NSW1,2019/04/18 10:00:00,7751.15,92.49,TRADE
NSW1,2019/04/18 10:30:00,7711.54,89.49,TRADE
NSW1,2019/04/18 11:00:00,7710.38,94.33,TRADE
NSW1,2019/04/18 11:30:00,7658.32,76.54,TRADE
NSW1,2019/04/18 12:00:00,7606.88,74.29,TRADE
NSW1,2019/04/18 12:30:00,7621.19,93.81,TRADE
NSW1,2019/04/18 13:00:00,7678.25,97.83,TRADE
NSW1,2019/04/18 13:30:00,7768.22,104.72,TRADE
NSW1,2019/04/18 14:00:00,7864.69,111.37,TRADE
NSW1,2019/04/18 14:30:00,7911.48,98.18,TRADE
NSW1,2019/04/18 15:00:00,8044.87,110.85,TRADE
NSW1,2019/04/18 15:30:00,8140.53,93.59,TRADE
NSW1,2019/04/18 16:00:00,8246.35,101.68,TRADE
NSW1,2019/04/18 16:30:00,8424.46,107.42,TRADE
NSW1,2019/04/18 17:00:00,8493.5,108.46,TRADE
NSW1,2019/04/18 17:30:00,8567.98,106.17,TRADE
NSW1,2019/04/18 18:00:00,8757.84,117.21,TRADE
NSW1,2019/04/18 18:30:00,8785.08,99.19,TRADE
NSW1,2019/04/18 19:00:00,8642.4,96.69,TRADE
NSW1,2019/04/18 19:30:00,8436.34,89.29,TRADE
NSW1,2019/04/18 20:00:00,8259.18,86.28,TRADE
NSW1,2019/04/18 20:30:00,8035.63,78.88,TRADE
NSW1,2019/04/18 21:00:00,7923.39,82.98,TRADE
NSW1,2019/04/18 21:30:00,7724.52,71.47,TRADE
NSW1,2019/04/18 22:00:00,7541.51,62.91,TRADE
NSW1,2019/04/18 22:30:00,7633.11,69.77,TRADE
NSW1,2019/04/18 23:00:00,7501.84,57.16,TRADE
NSW1,2019/04/18 23:30:00,7431.35,56.12,TRADE
NSW1,2019/04/19 00:00:00,7437.74,58.50,TRADE
NSW1,2019/04/19 00:30:00,7217.03,51.81,TRADE
NSW1,2019/04/19 01:00:00,7044.19,55.07,TRADE
NSW1,2019/04/19 01:30:00,6872.98,53.59,TRADE
NSW1,2019/04/19 02:00:00,6656.13,63.44,TRADE
NSW1,2019/04/19 02:30:00,6342.32,71.09,TRADE
NSW1,2019/04/19 03:00:00,6140.25,80.89,TRADE
NSW1,2019/04/19 03:30:00,5986.99,63.80,TRADE
NSW1,2019/04/19 04:00:00,5927.18,65.77,TRADE
NSW1,2019/04/19 04:30:00,5877.3,61.21,TRADE
NSW1,2019/04/19 05:00:00,5880.2,53.95,TRADE
NSW1,2019/04/19 05:30:00,5972.39,57.87,TRADE
NSW1,2019/04/19 06:00:00,6045.49,54.28,TRADE
NSW1,2019/04/19 06:30:00,6209.25,59.37,TRADE
NSW1,2019/04/19 07:00:00,6304.71,51.75,TRADE
NSW1,2019/04/19 07:30:00,6397.91,58.68,TRADE
NSW1,2019/04/19 08:00:00,6467.12,47.36,TRADE
NSW1,2019/04/19 08:30:00,6554.64,53.93,TRADE
NSW1,2019/04/19 09:00:00,6667.53,57.73,TRADE
NSW1,2019/04/19 09:30:00,6763.21,57.03,TRADE
NSW1,2019/04/19 10:00:00,6736.2,51.04,TRADE
NSW1,2019/04/19 10:30:00,6725.3,56.73,TRADE
NSW1,2019/04/19 11:00:00,6619.16,48.66,TRADE
NSW1,2019/04/19 11:30:00,6545.49,55.89,TRADE
NSW1,2019/04/19 12:00:00,6562.74,57.41,TRADE
NSW1,2019/04/19 12:30:00,6549.53,64.79,TRADE
NSW1,2019/04/19 13:00:00,6582.26,51.01,TRADE
NSW1,2019/04/19 13:30:00,6537.48,56.33,TRADE
NSW1,2019/04/19 14:00:00,6522.69,54.48,TRADE
NSW1,2019/04/19 14:30:00,6582.64,72.17,TRADE
NSW1,2019/04/19 15:00:00,6639.92,75.30,TRADE
NSW1,2019/04/19 15:30:00,6809.06,82.66,TRADE
NSW1,2019/04/19 16:00:00,6995.73,80.50,TRADE
NSW1,2019/04/19 16:30:00,7101.51,93.25,TRADE
NSW1,2019/04/19 17:00:00,7411.02,87.94,TRADE
NSW1,2019/04/19 17:30:00,7646.41,111.83,TRADE
NSW1,2019/04/19 18:00:00,7879.57,116.14,TRADE
NSW1,2019/04/19 18:30:00,8006.39,108.01,TRADE
NSW1,2019/04/19 19:00:00,7873.56,91.55,TRADE
NSW1,2019/04/19 19:30:00,7610.51,77.87,TRADE
NSW1,2019/04/19 20:00:00,7427.62,73.11,TRADE
NSW1,2019/04/19 20:30:00,7337.79,75.60,TRADE
NSW1,2019/04/19 21:00:00,7242.37,70.03,TRADE
NSW1,2019/04/19 21:30:00,7146.81,69.60,TRADE
NSW1,2019/04/19 22:00:00,7090.58,71.03,TRADE
NSW1,2019/04/19 22:30:00,7177.04,74.33,TRADE
NSW1,2019/04/19 23:00:00,7158.45,72.38,TRADE
NSW1,2019/04/19 23:30:00,7175.87,67.07,TRADE
NSW1,2019/04/20 00:00:00,7170.89,69.76,TRADE
NSW1,2019/04/20 00:30:00,7025.58,64.73,TRADE
NSW1,2019/04/20 01:00:00,6879.83,57.96,TRADE
NSW1,2019/04/20 01:30:00,6651.23,57.58,TRADE
NSW1,2019/04/20 02:00:00,6454.72,56.93,TRADE
NSW1,2019/04/20 02:30:00,6162.32,65.28,TRADE
NSW1,2019/04/20 03:00:00,5985.14,73.77,TRADE
NSW1,2019/04/20 03:30:00,5863.06,69.59,TRADE
NSW1,2019/04/20 04:00:00,5782.64,48.16,TRADE
NSW1,2019/04/20 04:30:00,5766.37,51.60,TRADE
NSW1,2019/04/20 05:00:00,5817.97,52.41,TRADE
NSW1,2019/04/20 05:30:00,5856.4,52.26,TRADE
NSW1,2019/04/20 06:00:00,5966.89,55.01,TRADE
NSW1,2019/04/20 06:30:00,6086.41,52.60,TRADE
NSW1,2019/04/20 07:00:00,6207.74,57.53,TRADE
NSW1,2019/04/20 07:30:00,6428.06,53.82,TRADE
NSW1,2019/04/20 08:00:00,6525.97,40.70,TRADE
NSW1,2019/04/20 08:30:00,6675.44,46.55,TRADE
NSW1,2019/04/20 09:00:00,6736.48,53.31,TRADE
NSW1,2019/04/20 09:30:00,6828.35,54.77,TRADE
NSW1,2019/04/20 10:00:00,6740.84,52.24,TRADE
NSW1,2019/04/20 10:30:00,6745.39,44.37,TRADE
NSW1,2019/04/20 11:00:00,6660.83,42.08,TRADE
NSW1,2019/04/20 11:30:00,6655.83,32.94,TRADE
NSW1,2019/04/20 12:00:00,6623.72,50.91,TRADE
NSW1,2019/04/20 12:30:00,6635.07,48.35,TRADE
NSW1,2019/04/20 13:00:00,6592.44,46.41,TRADE
NSW1,2019/04/20 13:30:00,6660.02,60.19,TRADE
NSW1,2019/04/20 14:00:00,6722.62,68.33,TRADE
NSW1,2019/04/20 14:30:00,6758.24,45.75,TRADE
NSW1,2019/04/20 15:00:00,6875.95,84.79,TRADE
NSW1,2019/04/20 15:30:00,7065.13,82.62,TRADE
NSW1,2019/04/20 16:00:00,7149.93,99.78,TRADE
NSW1,2019/04/20 16:30:00,7405.7,85.03,TRADE
NSW1,2019/04/20 17:00:00,7573.87,92.66,TRADE
NSW1,2019/04/20 17:30:00,7669.39,99.65,TRADE
NSW1,2019/04/20 18:00:00,7951.55,102.72,TRADE
NSW1,2019/04/20 18:30:00,8079.04,98.36,TRADE
NSW1,2019/04/20 19:00:00,7868.75,87.48,TRADE
NSW1,2019/04/20 19:30:00,7638.63,83.79,TRADE
NSW1,2019/04/20 20:00:00,7537.26,69.67,TRADE
NSW1,2019/04/20 20:30:00,7443.54,70.53,TRADE
NSW1,2019/04/20 21:00:00,7296.05,60.32,TRADE
NSW1,2019/04/20 21:30:00,7204.88,55.57,TRADE
NSW1,2019/04/20 22:00:00,7111.42,52.76,TRADE
NSW1,2019/04/20 22:30:00,7116.76,51.56,TRADE
NSW1,2019/04/20 23:00:00,6984.29,51.79,TRADE
NSW1,2019/04/20 23:30:00,6972.65,58.29,TRADE
NSW1,2019/04/21 00:00:00,6898.09,51.14,TRADE
NSW1,2019/04/21 00:30:00,6680.04,47.50,TRADE
NSW1,2019/04/21 01:00:00,6519.18,50.73,TRADE
NSW1,2019/04/21 01:30:00,6323.18,50.34,TRADE
NSW1,2019/04/21 02:00:00,6180.99,40.65,TRADE
NSW1,2019/04/21 02:30:00,5948.81,46.11,TRADE
NSW1,2019/04/21 03:00:00,5805.51,51.64,TRADE
NSW1,2019/04/21 03:30:00,5750.36,56.65,TRADE
NSW1,2019/04/21 04:00:00,5706.97,93.30,TRADE
NSW1,2019/04/21 04:30:00,5711.23,50.90,TRADE
NSW1,2019/04/21 05:00:00,5701.45,51.08,TRADE
NSW1,2019/04/21 05:30:00,5784.96,54.99,TRADE
NSW1,2019/04/21 06:00:00,5824,52.58,TRADE
NSW1,2019/04/21 06:30:00,5969.44,53.39,TRADE
NSW1,2019/04/21 07:00:00,6084.25,47.69,TRADE
NSW1,2019/04/21 07:30:00,6279.92,57.39,TRADE
NSW1,2019/04/21 08:00:00,6426.37,55.41,TRADE
NSW1,2019/04/21 08:30:00,6559.68,49.37,TRADE
NSW1,2019/04/21 09:00:00,6662.12,54.45,TRADE
NSW1,2019/04/21 09:30:00,6690.63,56.81,TRADE
NSW1,2019/04/21 10:00:00,6705.17,62.30,TRADE
NSW1,2019/04/21 10:30:00,6589.7,56.09,TRADE
NSW1,2019/04/21 11:00:00,6570.22,54.64,TRADE
NSW1,2019/04/21 11:30:00,6460.07,54.24,TRADE
NSW1,2019/04/21 12:00:00,6445.28,52,TRADE
NSW1,2019/04/21 12:30:00,6479.02,56.35,TRADE
NSW1,2019/04/21 13:00:00,6504.65,56.16,TRADE
NSW1,2019/04/21 13:30:00,6580.84,52.71,TRADE
NSW1,2019/04/21 14:00:00,6599.55,54.51,TRADE
NSW1,2019/04/21 14:30:00,6657.62,48.99,TRADE
NSW1,2019/04/21 15:00:00,6779.09,54.87,TRADE
NSW1,2019/04/21 15:30:00,6942.55,70.46,TRADE
NSW1,2019/04/21 16:00:00,7086.37,92.26,TRADE
NSW1,2019/04/21 16:30:00,7187.97,89.37,TRADE
NSW1,2019/04/21 17:00:00,7333.37,100.76,TRADE
NSW1,2019/04/21 17:30:00,7401.9,92.97,TRADE
NSW1,2019/04/21 18:00:00,7777.34,106.12,TRADE
NSW1,2019/04/21 18:30:00,7854.6,97.77,TRADE
NSW1,2019/04/21 19:00:00,7737.32,81.14,TRADE
NSW1,2019/04/21 19:30:00,7557.6,79.55,TRADE
NSW1,2019/04/21 20:00:00,7378.92,77.66,TRADE
NSW1,2019/04/21 20:30:00,7285,72.13,TRADE
NSW1,2019/04/21 21:00:00,7134.82,63.11,TRADE
NSW1,2019/04/21 21:30:00,7041.89,59.67,TRADE
NSW1,2019/04/21 22:00:00,6994,57.59,TRADE
NSW1,2019/04/21 22:30:00,7042.79,56.18,TRADE
NSW1,2019/04/21 23:00:00,6941.56,52.18,TRADE
NSW1,2019/04/21 23:30:00,6879.04,53.05,TRADE
NSW1,2019/04/22 00:00:00,6800.8,52.50,TRADE
NSW1,2019/04/22 00:30:00,6614.39,49.56,TRADE
NSW1,2019/04/22 01:00:00,6490.69,52.69,TRADE
NSW1,2019/04/22 01:30:00,6334.15,71.52,TRADE
NSW1,2019/04/22 02:00:00,6209.02,82.20,TRADE
NSW1,2019/04/22 02:30:00,5982.23,71.66,TRADE
NSW1,2019/04/22 03:00:00,5849.44,68.22,TRADE
NSW1,2019/04/22 03:30:00,5793.59,64.02,TRADE
NSW1,2019/04/22 04:00:00,5741.62,71.82,TRADE
NSW1,2019/04/22 04:30:00,5752.97,56.68,TRADE
NSW1,2019/04/22 05:00:00,5787.4,52.92,TRADE
NSW1,2019/04/22 05:30:00,5907.42,53.08,TRADE
NSW1,2019/04/22 06:00:00,5989.18,52.54,TRADE
NSW1,2019/04/22 06:30:00,6160.67,59.67,TRADE
NSW1,2019/04/22 07:00:00,6240.54,47.10,TRADE
NSW1,2019/04/22 07:30:00,6342,53.51,TRADE
NSW1,2019/04/22 08:00:00,6503.72,53.84,TRADE
NSW1,2019/04/22 08:30:00,6699.22,50.51,TRADE
NSW1,2019/04/22 09:00:00,6756.2,53.47,TRADE
NSW1,2019/04/22 09:30:00,6874.01,52.22,TRADE
NSW1,2019/04/22 10:00:00,6849.01,53.81,TRADE
NSW1,2019/04/22 10:30:00,6881.27,53.42,TRADE
NSW1,2019/04/22 11:00:00,6867.37,56.07,TRADE
NSW1,2019/04/22 11:30:00,6828.96,54.52,TRADE
NSW1,2019/04/22 12:00:00,6825.69,53.19,TRADE
NSW1,2019/04/22 12:30:00,6815.79,52.42,TRADE
NSW1,2019/04/22 13:00:00,6889.41,53.81,TRADE
NSW1,2019/04/22 13:30:00,6903.02,52.69,TRADE
NSW1,2019/04/22 14:00:00,6985,53.68,TRADE
NSW1,2019/04/22 14:30:00,7030.23,55.15,TRADE
NSW1,2019/04/22 15:00:00,7216.5,85.88,TRADE
NSW1,2019/04/22 15:30:00,7324.1,81.11,TRADE
NSW1,2019/04/22 16:00:00,7340.33,83.48,TRADE
NSW1,2019/04/22 16:30:00,7492.23,75.11,TRADE
NSW1,2019/04/22 17:00:00,7662.43,91.93,TRADE
NSW1,2019/04/22 17:30:00,7835.4,103.16,TRADE
NSW1,2019/04/22 18:00:00,8132.68,117.02,TRADE
NSW1,2019/04/22 18:30:00,8201.88,101.91,TRADE
NSW1,2019/04/22 19:00:00,8038.67,94.37,TRADE
NSW1,2019/04/22 19:30:00,7787.45,85.36,TRADE
NSW1,2019/04/22 20:00:00,7582.86,73.13,TRADE
NSW1,2019/04/22 20:30:00,7465.11,78.84,TRADE
NSW1,2019/04/22 21:00:00,7320.97,76.55,TRADE
NSW1,2019/04/22 21:30:00,7231.8,69.05,TRADE
NSW1,2019/04/22 22:00:00,7097.63,62.31,TRADE
NSW1,2019/04/22 22:30:00,7209.11,74.85,TRADE
NSW1,2019/04/22 23:00:00,7132.28,63.35,TRADE
NSW1,2019/04/22 23:30:00,7070.45,58.94,TRADE
NSW1,2019/04/23 00:00:00,7076.97,52.56,TRADE
NSW1,2019/04/23 00:30:00,6931.38,52.63,TRADE
NSW1,2019/04/23 01:00:00,6826.67,60.11,TRADE
NSW1,2019/04/23 01:30:00,6639.53,60.31,TRADE
NSW1,2019/04/23 02:00:00,6448.43,57.82,TRADE
NSW1,2019/04/23 02:30:00,6167.25,66.94,TRADE
NSW1,2019/04/23 03:00:00,5999.98,64.27,TRADE
NSW1,2019/04/23 03:30:00,5892.03,57.87,TRADE
NSW1,2019/04/23 04:00:00,5880.3,56.92,TRADE
NSW1,2019/04/23 04:30:00,5878.77,50.82,TRADE
NSW1,2019/04/23 05:00:00,5976.97,47.17,TRADE
NSW1,2019/04/23 05:30:00,6163.17,54.86,TRADE
NSW1,2019/04/23 06:00:00,6365.62,53.73,TRADE
NSW1,2019/04/23 06:30:00,6787.99,63.38,TRADE
NSW1,2019/04/23 07:00:00,7128.2,73.87,TRADE
NSW1,2019/04/23 07:30:00,7373.95,72.83,TRADE
NSW1,2019/04/23 08:00:00,7560.36,87.72,TRADE
NSW1,2019/04/23 08:30:00,7715.71,87.65,TRADE
NSW1,2019/04/23 09:00:00,7777.48,88.70,TRADE
NSW1,2019/04/23 09:30:00,7863.44,85.41,TRADE
NSW1,2019/04/23 10:00:00,7913.1,74.72,TRADE
NSW1,2019/04/23 10:30:00,7968.62,88.57,TRADE
NSW1,2019/04/23 11:00:00,7890.99,87.86,TRADE
NSW1,2019/04/23 11:30:00,7858.92,84.86,TRADE
NSW1,2019/04/23 12:00:00,7854.44,92,TRADE
NSW1,2019/04/23 12:30:00,7814.69,86.35,TRADE
NSW1,2019/04/23 13:00:00,7895.83,85.37,TRADE
NSW1,2019/04/23 13:30:00,7932.72,84.78,TRADE
NSW1,2019/04/23 14:00:00,7934.12,83.15,TRADE
NSW1,2019/04/23 14:30:00,7995.52,91.94,TRADE
NSW1,2019/04/23 15:00:00,8001.35,82.60,TRADE
NSW1,2019/04/23 15:30:00,8076.77,77.92,TRADE
NSW1,2019/04/23 16:00:00,8220.55,90.04,TRADE
NSW1,2019/04/23 16:30:00,8310.47,93.71,TRADE
NSW1,2019/04/23 17:00:00,8398.18,96.97,TRADE
NSW1,2019/04/23 17:30:00,8514.57,98,TRADE
NSW1,2019/04/23 18:00:00,8877.46,106.98,TRADE
